ground_truth,prediction_without_fault,prediction_with_fault,top1_wo_fault,top2_wo_fault,top1_w_fault,top2_w_fault
601,601,578,0.2899603545665741,0.1537892073392868,0.13727259635925293,0.12337150424718857
301,301,301,0.5488002300262451,0.236097052693367,0.5328717231750488,0.17525309324264526
697,697,697,0.9155539870262146,0.002135750139132142,0.9142596125602722,0.0016629948513582349
276,276,276,0.880966067314148,0.01496218889951706,0.8984717726707458,0.013490745797753334
832,832,832,0.9475931525230408,0.0005018885130994022,0.9240121245384216,0.0008913003257475793
29,29,29,0.8342031240463257,0.04865330085158348,0.696389377117157,0.12626028060913086
781,781,781,0.8211379051208496,0.000999775598756969,0.8921552896499634,0.0009134893189184368
167,167,166,0.2559642195701599,0.22301839292049408,0.40810689330101013,0.3457581698894501
785,691,691,0.3916568160057068,0.12181296199560165,0.25525999069213867,0.094382144510746
40,40,40,0.7953335642814636,0.124937042593956,0.8474236130714417,0.08738309890031815
858,858,858,0.8632186651229858,0.05996114760637283,0.7792848348617554,0.04564102739095688
734,734,734,0.8282778263092041,0.007822313345968723,0.8340887427330017,0.00643272465094924
243,243,243,0.9168877601623535,0.010658829472959042,0.9203919768333435,0.010980978608131409
445,445,445,0.9441221356391907,0.012289716862142086,0.9505867958068848,0.011983777396380901
229,229,229,0.839118242263794,0.015097164548933506,0.8016604781150818,0.019886553287506104
479,479,479,0.8708006143569946,0.003950734157115221,0.895492434501648,0.006373468320816755
876,896,876,0.4123970866203308,0.3036855459213257,0.46696609258651733,0.26024481654167175
410,410,410,0.8912512063980103,0.03058495931327343,0.8881142139434814,0.029826972633600235
309,309,309,0.8106489777565002,0.1092948243021965,0.7351685166358948,0.12527529895305634
630,630,630,0.9402448534965515,0.003509662114083767,0.820836067199707,0.01380753144621849
856,595,595,0.887397825717926,0.016820093616843224,0.877287745475769,0.030398797243833542
514,514,514,0.880226731300354,0.0027068518102169037,0.9007201790809631,0.0036122610326856375
600,730,730,0.6320549249649048,0.13037991523742676,0.45176610350608826,0.31137025356292725
478,478,478,0.3840913772583008,0.09264121949672699,0.23059578239917755,0.1743883341550827
855,855,855,0.8886550068855286,0.0012821574928238988,0.8415195941925049,0.0021410626359283924
485,485,848,0.41895270347595215,0.1886264681816101,0.39456453919410706,0.21482247114181519
867,867,867,0.8641835451126099,0.041565511375665665,0.42367708683013916,0.3483765125274658
777,777,777,0.8919357061386108,0.00781484879553318,0.8685365915298462,0.008491086773574352
527,527,527,0.5158849358558655,0.1256776601076126,0.40633976459503174,0.22324423491954803
74,74,74,0.6798657774925232,0.13619591295719147,0.6919119358062744,0.0942097008228302
889,889,889,0.8114056587219238,0.08001713454723358,0.8532926440238953,0.07366252690553665
128,128,128,0.7598193883895874,0.019217802211642265,0.845296323299408,0.017321119084954262
