ground_truth,prediction_without_fault,prediction_with_fault,top1_wo_fault,top2_wo_fault,top1_w_fault,top2_w_fault
601,601,578,0.5031582117080688,0.09071369469165802,0.14594528079032898,0.13578619062900543
301,301,301,0.7611375451087952,0.08128426223993301,0.769229531288147,0.06311830878257751
697,697,697,0.9287323951721191,0.0024166901130229235,0.911494791507721,0.0014236762654036283
276,276,276,0.8700321316719055,0.030497485771775246,0.8592883348464966,0.0318918451666832
832,832,832,0.8586631417274475,0.001466986257582903,0.7911635041236877,0.0053071496076881886
29,29,29,0.8788490295410156,0.018845928832888603,0.8404589891433716,0.04263119772076607
781,781,781,0.8169798851013184,0.0015096919378265738,0.8087000250816345,0.001829609158448875
167,167,167,0.25008392333984375,0.22768118977546692,0.28140124678611755,0.22097980976104736
785,691,656,0.23050829768180847,0.22863779962062836,0.039469845592975616,0.022242072969675064
40,40,40,0.6150757074356079,0.2516210377216339,0.5813227891921997,0.2994787395000458
858,858,858,0.833775520324707,0.018825525417923927,0.8155896663665771,0.008032318204641342
734,734,734,0.8957806825637817,0.00942155346274376,0.6579617261886597,0.03382746875286102
243,243,243,0.8422307372093201,0.032722778618335724,0.8400980830192566,0.037819743156433105
445,445,445,0.8724867701530457,0.022471405565738678,0.6886420249938965,0.11896669864654541
229,229,229,0.8893293738365173,0.010447259061038494,0.9036401510238647,0.007798486854881048
479,479,479,0.8537859916687012,0.010970741510391235,0.6161033511161804,0.01759791187942028
876,876,876,0.4462395906448364,0.3623725175857544,0.4254363775253296,0.26764988899230957
410,410,410,0.8176357746124268,0.018295912072062492,0.7868994474411011,0.016167698428034782
309,309,309,0.8314579129219055,0.00706388708204031,0.8076512813568115,0.007737950421869755
630,630,630,0.9615563750267029,0.0013577321078628302,0.6113779544830322,0.02885381691157818
856,595,595,0.8410819172859192,0.06294899433851242,0.8183508515357971,0.060778263956308365
514,514,514,0.8541420698165894,0.002362287137657404,0.8773481249809265,0.0020531287882477045
600,600,600,0.5553752779960632,0.14244301617145538,0.12383624911308289,0.02303297445178032
478,478,478,0.7058887481689453,0.09604274481534958,0.3804280757904053,0.21333609521389008
855,855,855,0.9397833943367004,0.0008754469454288483,0.9324976205825806,0.002050393493846059
485,485,485,0.5012075304985046,0.12421021610498428,0.4992719888687134,0.16040335595607758
867,867,867,0.5954912900924683,0.16524110734462738,0.40778934955596924,0.14346295595169067
777,777,777,0.8385578393936157,0.014632881619036198,0.8569054007530212,0.013221554458141327
527,527,527,0.38789185881614685,0.19131328165531158,0.45495298504829407,0.19724279642105103
74,74,74,0.8007511496543884,0.07065033912658691,0.746802568435669,0.07979385554790497
889,889,889,0.756495475769043,0.1285926252603531,0.27427971363067627,0.10999983549118042
128,128,128,0.7601754069328308,0.049815692007541656,0.8167036175727844,0.041899386793375015
