ground_truth,prediction_without_fault,prediction_with_fault,top1_wo_fault,top2_wo_fault,top1_w_fault,top2_w_fault
318,318,318,0.8554803729057312,0.0198596753180027,0.8209736943244934,0.02310052327811718
810,810,810,0.41721010208129883,0.40589654445648193,0.4534202218055725,0.3724502921104431
16,16,16,0.8578913807868958,0.0008608548669144511,0.8517322540283203,0.000910589937120676
807,807,807,0.9095306992530823,0.0008583394228480756,0.9114887714385986,0.0010112711461260915
946,946,946,0.8703364133834839,0.02385464496910572,0.8629802465438843,0.025070006027817726
882,882,882,0.8796361684799194,0.0019095344468951225,0.8800116181373596,0.0017180262366309762
708,708,848,0.7580748796463013,0.039569973945617676,0.004686633590608835,0.004425390157848597
148,148,148,0.8597678542137146,0.0021316108759492636,0.8576242327690125,0.004165154881775379
181,181,181,0.5979329943656921,0.05696835741400719,0.6207157373428345,0.028592774644494057
604,604,604,0.8562793135643005,0.002994758542627096,0.8390565514564514,0.0017213908722624183
929,929,929,0.8674877882003784,0.004684627987444401,0.8067842721939087,0.018905462697148323
680,680,680,0.8387522101402283,0.011421767994761467,0.4480241537094116,0.03845737874507904
426,426,426,0.8793489933013916,0.005496484227478504,0.8803827166557312,0.007333595305681229
717,717,717,0.8754259347915649,0.008250074461102486,0.8620980381965637,0.003927046433091164
674,674,674,0.8443692922592163,0.0011715434957295656,0.8477867841720581,0.003227793611586094
233,233,233,0.7890288829803467,0.06422477960586548,0.7192034721374512,0.1293482631444931
856,856,866,0.5117999911308289,0.2214140146970749,0.38360458612442017,0.3825571537017822
784,784,740,0.3086964786052704,0.303166925907135,0.3814559876918793,0.26780566573143005
458,458,458,0.8901339173316956,0.0009502233588136733,0.8962211012840271,0.0011675183195620775
913,913,913,0.8974074125289917,0.0012353810016065836,0.865562915802002,0.0016595206689089537
48,48,48,0.811060905456543,0.0304770078510046,0.815960705280304,0.0449935644865036
438,438,438,0.8103654980659485,0.010039913468062878,0.8727210760116577,0.007375257555395365
413,413,413,0.6874843239784241,0.12129092216491699,0.6411463022232056,0.111110620200634
144,144,144,0.8769344687461853,0.015466084703803062,0.033516816794872284,0.02259310707449913
668,668,668,0.8997938632965088,0.004042543936520815,0.9019905924797058,0.004379501566290855
73,73,73,0.7473381757736206,0.13873325288295746,0.5365110039710999,0.15986500680446625
606,606,606,0.9049253463745117,0.0010616290383040905,0.9030069708824158,0.001139352680183947
225,225,225,0.914152204990387,0.012715152464807034,0.9232435822486877,0.006350308656692505
568,568,568,0.728081226348877,0.04460710287094116,0.7543221116065979,0.011060199700295925
400,400,400,0.6958033442497253,0.12506628036499023,0.6198261380195618,0.16469377279281616
533,533,533,0.2141919881105423,0.11262205243110657,0.31825506687164307,0.0739525705575943
101,101,101,0.8000853657722473,0.060528531670570374,0.811659038066864,0.05064624547958374
844,844,844,0.6991731524467468,0.00987925473600626,0.5221405625343323,0.03371085226535797
701,701,701,0.8024197220802307,0.0033146911300718784,0.7984634041786194,0.008074051700532436
124,124,122,0.49336448311805725,0.35369178652763367,0.5373256802558899,0.32295745611190796
611,611,611,0.8317630887031555,0.015484022907912731,0.7128399014472961,0.018619202077388763
267,267,267,0.7880237102508545,0.04032690078020096,0.7242658138275146,0.06391016393899918
741,741,741,0.7895292043685913,0.0029952547047287226,0.8223199844360352,0.0019795517437160015
842,842,445,0.8812249898910522,0.012628992088139057,0.011400635354220867,0.007752078119665384
904,904,904,0.7399192452430725,0.1469925045967102,0.8166202306747437,0.09538966417312622
733,733,733,0.9133847951889038,0.006241476628929377,0.433039128780365,0.06223931536078453
362,362,362,0.8547210097312927,0.002729924861341715,0.8705382347106934,0.002639112761244178
531,531,531,0.9085006713867188,0.01013090182095766,0.8216479420661926,0.02679874375462532
292,292,292,0.7492767572402954,0.11424147337675095,0.7445953488349915,0.12399286776781082
533,533,533,0.8876954317092896,0.002528280485421419,0.8632468581199646,0.004813281819224358
226,226,226,0.595085084438324,0.273117333650589,0.6537335515022278,0.20760485529899597
956,956,956,0.8717286586761475,0.0015514394035562873,0.6428343057632446,0.013278229162096977
361,361,361,0.3395880162715912,0.15894344449043274,0.31092292070388794,0.12974199652671814
443,443,443,0.891149640083313,0.0036554853431880474,0.5610305666923523,0.03353515639901161
626,626,626,0.8834672570228577,0.0040895682759583,0.8949071168899536,0.003359745955094695
718,718,718,0.6722385287284851,0.060700077563524246,0.6718032360076904,0.050892919301986694
656,656,656,0.8958597779273987,0.012054736725986004,0.8530882596969604,0.04940788447856903
391,391,391,0.867383599281311,0.012702550739049911,0.8832456469535828,0.01612413302063942
230,230,230,0.8103067278862,0.0319419763982296,0.8482762575149536,0.053077615797519684
642,642,642,0.9103208184242249,0.00205652741715312,0.9131765961647034,0.0019156183116137981
