ground_truth,prediction_without_fault,prediction_with_fault,top1_wo_fault,top2_wo_fault,top1_w_fault,top2_w_fault
648,648,648,0.6538178324699402,0.08194142580032349,0.3004501461982727,0.27021023631095886
311,311,311,0.8390703201293945,0.049546338617801666,0.8807259202003479,0.05562180280685425
576,576,576,0.8835281133651733,0.0009310820605605841,0.8885606527328491,0.0009309175657108426
551,551,551,0.926983654499054,0.005533290095627308,0.8631735444068909,0.0071655516512691975
410,410,410,0.8744348287582397,0.006024457514286041,0.8894857168197632,0.003000956494361162
245,245,245,0.9484732151031494,0.004677575547248125,0.9142575263977051,0.012940134853124619
915,915,915,0.8864172697067261,0.002386965788900852,0.8875212669372559,0.002025754190981388
883,883,883,0.8994684219360352,0.012561800889670849,0.6099782586097717,0.017487023025751114
535,535,535,0.8709046244621277,0.007734532933682203,0.8716113567352295,0.008878292515873909
907,907,907,0.6560514569282532,0.1844537854194641,0.47282683849334717,0.07834441214799881
579,579,579,0.8603163361549377,0.0022208169102668762,0.8787767887115479,0.0013050034176558256
996,996,996,0.9071136713027954,0.002698924858123064,0.8108727335929871,0.00921046081930399
929,929,929,0.817276120185852,0.04238339141011238,0.4765678346157074,0.09378844499588013
792,792,792,0.904179036617279,0.008550199680030346,0.8131662011146545,0.018168620765209198
276,276,276,0.8357856273651123,0.012778271920979023,0.8404175639152527,0.015938660129904747
951,951,951,0.9135656356811523,0.0011247260263189673,0.4607356786727905,0.01883690245449543
576,576,576,0.8606964349746704,0.0009295759373344481,0.8341942429542542,0.0013657708186656237
390,390,390,0.5826430916786194,0.12151896953582764,0.46944335103034973,0.14935797452926636
111,111,111,0.903323233127594,0.0006729987799189985,0.9133802056312561,0.0012116885045543313
708,708,708,0.4103339910507202,0.31860610842704773,0.4576023519039154,0.09448689967393875
540,540,540,0.9027424454689026,0.002553604543209076,0.8354228138923645,0.00853679422289133
376,376,376,0.881679117679596,0.0022965078242123127,0.8839285969734192,0.0024446125607937574
339,339,339,0.8719857335090637,0.002003486966714263,0.8598232269287109,0.001873670145869255
897,897,897,0.8869219422340393,0.014114835299551487,0.8754711747169495,0.0075368732213974
365,365,789,0.8102522492408752,0.025687891989946365,0.03175914287567139,0.03006361983716488
673,673,696,0.5189326405525208,0.08386477082967758,0.12043657898902893,0.11362618207931519
917,917,917,0.8260613083839417,0.04599793627858162,0.38690727949142456,0.17710064351558685
497,497,497,0.9083403944969177,0.004381393548101187,0.5957287549972534,0.015101464465260506
240,240,238,0.3805767893791199,0.26981765031814575,0.6190718412399292,0.14887602627277374
55,55,55,0.8778462409973145,0.024390291422605515,0.8568827509880066,0.022565100342035294
195,195,195,0.8456467986106873,0.02740713395178318,0.8004755973815918,0.03280353918671608
547,547,547,0.8823116421699524,0.004739869385957718,0.9142528176307678,0.005856981500983238
0,0,0,0.8553019165992737,0.022837281227111816,0.854775607585907,0.033345237374305725
129,129,129,0.8703218698501587,0.0013798202853649855,0.9001309275627136,0.0011495091021060944
881,881,881,0.4628757834434509,0.2693459987640381,0.5553857088088989,0.07285752892494202
498,498,498,0.8695291876792908,0.0010333552490919828,0.8138383626937866,0.0013239335967227817
242,242,242,0.573596715927124,0.09866797924041748,0.5053107738494873,0.18592475354671478
502,502,502,0.8479474782943726,0.02734622359275818,0.8307765126228333,0.04267754405736923
674,674,674,0.8587559461593628,0.0015527749201282859,0.8247507214546204,0.0025947873946279287
483,483,483,0.8639146089553833,0.0016657700762152672,0.7063657641410828,0.0037956545129418373
666,666,666,0.8414202332496643,0.009256217628717422,0.6909604072570801,0.00687229260802269
713,713,713,0.7420247197151184,0.02911127731204033,0.7551546096801758,0.026510028168559074
181,181,181,0.9352116584777832,0.003002856159582734,0.9113250970840454,0.0034312063362449408
645,645,645,0.8503366708755493,0.007772719953209162,0.7994557619094849,0.003676228690892458
19,19,19,0.8728912472724915,0.0027165620122104883,0.7733644843101501,0.01598471589386463
170,170,170,0.8529554009437561,0.0503547303378582,0.8510716557502747,0.046709608286619186
851,851,860,0.29273828864097595,0.14128431677818298,0.11925753951072693,0.041399843990802765
41,41,41,0.8748133778572083,0.004359334707260132,0.14490774273872375,0.02583940327167511
304,304,304,0.5040842890739441,0.16412492096424103,0.4888583719730377,0.07205240428447723
448,448,448,0.5119801163673401,0.23030735552310944,0.26744043827056885,0.08144863694906235
753,753,753,0.8724450469017029,0.01606421358883381,0.8819376230239868,0.011867496185004711
233,233,233,0.5154072642326355,0.239156112074852,0.2559657096862793,0.2536345422267914
508,508,508,0.8812510967254639,0.016963740810751915,0.8060245513916016,0.035965029150247574
140,140,140,0.9048359990119934,0.0025316127575933933,0.8297005891799927,0.008932421915233135
909,909,909,0.45071855187416077,0.3236718773841858,0.39845460653305054,0.3426172733306885
420,420,420,0.8617153763771057,0.001310946187004447,0.8471051454544067,0.0034590077120810747
156,156,894,0.7277941703796387,0.07343614846467972,0.030063102021813393,0.02573477104306221
262,262,262,0.8319082260131836,0.02591896615922451,0.7643714547157288,0.018505578860640526
100,100,100,0.8806138038635254,0.00126954959705472,0.8878384232521057,0.0014396128244698048
673,673,673,0.9102027416229248,0.007236550562083721,0.025957303121685982,0.01517754327505827
675,675,675,0.8922038078308105,0.01410290040075779,0.823164701461792,0.02515563741326332
854,854,854,0.8669241666793823,0.027859831228852272,0.8764358162879944,0.018381081521511078
785,785,785,0.835322380065918,0.019214987754821777,0.19395212829113007,0.09724534302949905
616,616,616,0.8342181444168091,0.0011291162809357047,0.8142344355583191,0.0015101202297955751
10,10,10,0.8923592567443848,0.0028790258802473545,0.8781558275222778,0.0073063611052930355
270,270,270,0.5763172507286072,0.16886760294437408,0.6635581851005554,0.11095358431339264
291,291,291,0.853484570980072,0.0021889519412070513,0.8073009848594666,0.0026686193887144327
29,29,29,0.876326858997345,0.0010032079881057143,0.8033615350723267,0.015090657398104668
316,316,316,0.8547013998031616,0.04781166836619377,0.879962146282196,0.06982626020908356
113,113,113,0.890715479850769,0.007955992594361305,0.8308917284011841,0.009624151512980461
371,371,371,0.8424604535102844,0.015789197757840157,0.7072145938873291,0.031668856739997864
725,725,725,0.5535791516304016,0.32076704502105713,0.469825804233551,0.30852755904197693
669,669,669,0.877513587474823,0.0022394985426217318,0.8636882305145264,0.002341336105018854
820,820,820,0.8964428305625916,0.0026893820613622665,0.8878351449966431,0.00291956914588809
926,926,926,0.8411902189254761,0.03876950964331627,0.7071011066436768,0.049449510872364044
399,399,399,0.8451777696609497,0.027740007266402245,0.7217337489128113,0.056536782532930374
711,711,711,0.9062175750732422,0.00879858247935772,0.8555564880371094,0.016694964841008186
703,703,703,0.8450306057929993,0.019625769928097725,0.8818105459213257,0.009595904499292374
511,511,511,0.7899873852729797,0.07391984015703201,0.7597227692604065,0.05239337682723999
